artist_name,track_name,Song,lyrics,SongNum,release_date,genre
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Die Waldteufel,"In des Waldes sich'rer Kluft,, zermartert sind unsere Sinne., Wir beugen uns weder Schwert noch Kreuz, und trГѓВ¤umen unseren finsteren Traum., , Sie lieben uns - Wir hassen sie, und sticheln in ihren SГѓВјnden., Sie beschwГѓВ¶ren uns - Wir verachten sie, und bohren in ihrer Schande., Sie vertrauen uns - Wir belachen sie, und laben uns an ihren Wunden., , Wer stark und frei in seinem Geist,, der wird den Tod verehren., Verehren wird er auch sein eigen Leib, und um seine Wunden streiten., , Sowie es auch die Teufel tun,, Ja sie tun es - Ich weiГѓВџ es.., Die Teufel tief im Wald..., , ",2,2011,metal
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Mein Raum In Der Finsternis,"... SchwГѓВ¤rze, kein Mond, keinen Stern kann ich seh'n., Dunkelheit an die ich vorher niemals gewagt hГѓВ¤tte zu denken., Stille, kein GerГѓВ¤usch, keinen Laut kann ich noch hГѓВ¶r'n., Es jammert kein Wolf, es schreit kein Rabe mehr., Keinerlei Trauermelodie schmeichelt nun noch mein GehГѓВ¶r., Erfasst vom Kosmos der Teufel, die mich geschickt., Ewigkeit umgibt mich in meinem Raum der Finsternis., - Doch da, was ist das? -, Ein krabbeln zerreiГѓВџt den Vorhang der Stille, und die Maden nehmen sich ihren Teil., Gestank?, Ich bin alleine in meiner dunklen hГѓВ¶lzernen Kiste., Tiefste..., , ",3,2011,metal
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Winter,", ",4,2011,metal
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Pestritt Zu Hel,"Erzittre Welt, ich bin die Pest,, ich komm' in alle Lande, und richte mir ein groГѓВџes Fest,, mein Blick ist Fieber, feuerfest, und schwach ist mein Gewande., , Ich bin der groГѓВџe VГѓВ¶lkertod,, ich bin das groГѓВџe Sterben,, Es hilft euch nichts, wie weit ihr floh't,, ich ГѓВјberhol' das schnellste Boot, die Trauer tu' ich beerben., , Kein SchloГѓВџgang ist mir weit genug, mir ist kein junges Blut zu jung,, kein Leib ist mir gesund genung,, mir ist kein Herz zu fromme., , Wem ich nur schau' ins Aug' hinein,, der mag kein Licht mehr sehen;, wem ich gesegnet Brot und Wein,, den hungert nur nach Staub allein,, den durstet's, heimzugehen., , An des Nordlands letztem Felsenriff, in einen kleinen Hafen, warf ich, aus Holz, ein altes Schiff,, und alles, was mein Hauch ergriff,, das muГѓВџte schlafen, schlafen., , Talein, Talaus, bergauf und ab, ich seh all die ГѓВ¶den Seelen, die Welt ist nur ein Wanderstab, ich setz' vor jedes Haus ein Grab, und eine Trauerweide., , Sie liegen ГѓВјberall umher;, ob Tag' und Monde schwinden,, es zГѓВ¤hlt kein Mensch die Stunden mehr , nach Jahren wird man ГѓВ¶d' und leer, die Stadt der Leichen finden., Die Seele einer toten GГѓВ¶ttin binden, , ",5,2011,metal
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Der Boshafte Geist,"In graue Schatten weicht die dunkle Nacht., Der modrige, vereiste Boden saugt gequГѓВ¤lt das Licht,, welches blendend zwischen den Tanne niederblickt, auf., , Wieder ist eine Nacht gestorben, und der Schrei des Lebens ertГѓВ¶nt aufs Neu., Wie die NГѓВ¤chte gehen, so gehen auch wir..., , Nur der boshafte Geist, tief drin im Baume, bleibt., Auf ewig wird er von dem erzГѓВ¤hlen, was das Licht uns entriss., , VerhГѓВ¶hnen wird er jene, die Schuld an diesem Leid., Verspotten wird er jene, die ГѓВјber ihn gelacht., Und toben mit seiner Rache wird er nun jede Nacht., , ",6,2011,metal
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Dort_ Wo Das Alte B__se Ruht,"Dort wo die Teufel tanzen, die Ruhe auf ewig herrscht, Dort wo die die SГѓВјnde glГѓВ¤nzt, die Prein in Frieden ruht, Dort wo sich die GrГѓВ¤ber hГѓВ¤ufen, die Flamme nie erlischt, Dort wo der Winter ewig wГѓВ¤hrt, die WГѓВ¤lder tief in Trauer liegen, Dort wo der Strom der TrГѓВ¤nen nie verrinnt, das Lied der WГѓВ¶lfe klingt, Dort wo der Triumph der Trauer laut erschallt, das Ende einen Anfang stellt, Dort wo die Schneide mein Fleisch durchtrennt..., so schreit die Verzweiflung, so jammert der Schmez, so zittert der Hass, Die Ruhe ~ nun endlich ist sie da ~ fГѓВјr immer., , ",7,2011,metal
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Der Schwarze Wald,"Es war in einer Nacht ~ und die Dunkelheit war tiefer, als in jenen zuvor., Es war in einer Nacht ~ und der Mond schine heller, als in jenen zuvor., , Es war in einer Nacht ~ und die Stille wurde neu geboren., Immer tiefer in die Nacht wandelte ich., PlГѓВ¶tzlich stand ich da ~ vor dem mГѓВ¤chtigen Wald., Er begrГѓВјГѓВџte mich in seiner tiefsten SchwГѓВ¤rze., , Es ergriff mich ein Schauer, welcher ГѓВјber meinen KГѓВ¶rper glitt,, gleich dem Schrei meines Geistes, der mich voran trieb, Immer nГѓВ¤her kam ich dem tiefen Schwarz des Waldes., Es war der schwarze Wald., , Der Mond wurde erbarmungslos von den Silhouetten, der Tannen verschlungen., Es umgab mich nur noch die pure Dunkelheit, in ihrer ehrlichsten Art., , Ich kam an den Rand des Waldes., Die ersten modrigen Finger verlangten nach mir.., Die ersten blitzenden Augen sahen mir zu., In dieser Nacht sollte Materie zerfallen., Der Wald versperrte mir den Zutritt zu ihm ~ verweigerte mir seinen Einlass., ~, Ich durfte nicht hinein., Gezittert, gepeinigt und bis ans Ende meiner Kraft gekГѓВ¤mpft..., ...Erkannt haben die Geister das Anliegen meiner KRaft,, die Materie durchdrang die Nacht, und die Teufel lieГѓВџen mich zu ihnen hinein., ~, Nun war ich da., Kriechen angekommen in der HГѓВ¶lle meiner Gedanken., Angekommen an dem Ziel meiner Gerechtigkeit., Immer tiefer kroch ich hinein ~ der Vollkommenheit entgegen., Die Poesie der Dunkelheit schrieb ich in diser Nacht neu., Die Geister halfen mir dabei., Sie hielten mich in ihren schГѓВјtzenden Armen gefangen., Und nun stehe ich hier., , ",8,2011,metal
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Als Der Blick Erlosch,"Nun liegst du dort, weit drauГѓВџen in der Nacht ~ in der Einsamkeit., Der Regen streitet mit den herabfallenden BlГѓВ¤ttern,, um die Vorherrschaft., Der Bach, der sich sein Bett nebe dir bahnt, nimmt die BlГѓВ¤tter,, samt deinen Gedanken, mit sich hinfort und trГѓВ¤gt sie,, an einen dir unbekannten Ort., Der peitschende Regen vermischt sich mit deinen TrГѓВ¤nen,, welche dir der Mond bei seinem Anblick abverlangt., Fahl spiegelt er sich auf der Klinge in deiner Hand..., , Da stehst du nun und der eisige Wind streichelt dir sanft, die Trauer aus dem Geist., , ,,...Dein Blick erlosch mit des Mondes Schein..Г‚ВґГ‚Вґ, , ,, Doch nun tanztdu zwischen den BlГѓВ¤ttern., Nun tanzt du zwischen den Regen., Nun bist du ein Teil von hier., , Und so liege ich hier, weit drauГѓВџen in der Nacht ~ in der Einsamkeit., der Regen streitetmit den herabfallenden BlГѓВ¤ttern,, um die Vorherrschaft., Der peitschende Regen vermischt sich mit meinen TrГѓВ¤nen,, welche mir der Mond bei seinem Anblick abverlangt., Fahl spiegelt er sich (endlich) auf der Klinge in meiner Hand..., , Thanks to butt_head for sending track #5 lyrics., , , ",9,2011,metal
AASKEREIA,Mit Raben und W  lfen,Gedanken,"...Als ich innehielt, und all das Leid sah,, welches ihr wiederfahren war,, versprach ich mir selbst, niemals wieder eine TrГѓВ¤ne, zu vergieГѓВџen, bei dem Gedanken, sie jemals wieder zu sehen., , Dennoch vom dunklen Thron, zwischen den BГѓВ¤umen herab gestiegen,, um auf ewig, in der Dunkelheit zu wandeln, als Geist,, als Windhauch,, welcher das Harr mit den Schneeflocken, tanzen lasst., Selbst nie erkennend die Unendlichkeit,, welche gleich der SГѓВјnde nie vergeht., Die Romantik, welche ihr den Tod, einer Scharfen Klinge nahe legte,, versprach ein anderer zu werden, als ihrer selbst., Weinend,, winselnd,, sich beugend vor Schmerz,, welcher ihr das Blut, aus dem KГѓВ¶rper flieГѓВџen lГѓВ¤sst und..., , ",1,2003,metal
AASKEREIA,Mit Raben und W  lfen,Mit Raben und W__lfen,"Mit Raben und WГѓВ¶lfen, tanzen wir ums Feuer,, verborgen tief im Inneren der WГѓВ¤lder., Die Runen des Schutzes, an den ГѓВ„sten der BГѓВ¤ume angebracht., Hexen und Trolle, erzГѓВ¤hlen mit dem FlГѓВјstern des Waldes, die Sagen der Alten, Blut der Besiegten,, welches wir aus den uralten HГѓВ¶rnern, unserer Ahnen trinken,, flieГѓВџt mit der SchГѓВ¶nheit der Nacht., Von der Schlacht,, dem GrГѓВ¤ul,, der Ehre und der Macht, singen sie mit uns meine Lieder, unter des Mondes Schein., , Oh, bezaubernder Glanz, kaltes Licht, , Und verborgen, tief im Inneren der WГѓВ¤lder, tanzen wir zu den KlГѓВ¤ngen:, , Gekreischt von den Raben,, geheult von den WГѓВ¶lfen,, geschrieben mit dem Blut unserer Feinde., , ",2,2003,metal
AASKEREIA,Mit Raben und W  lfen,Aus dem vereisten Unterholz verschneiter W__lder,"Aus dem vereisten Unterholz verschneiter WГѓВ¤lder,, blickend auf die niedrige Art Mensch., Verachtung breitet sich aus,, mein Herz erfriert., Hass, der uns zur Vernichtung triebt., Auf in den Kampf gegen, Zweifel, Gier, Selbstverherrlichung und Gebet., , Aus dem vereisten Unterholz verschneiter WГѓВ¤lder., , Die Klinge,, die den Rumpf abgetrennt., Das Blut,, welches ins Gesicht mir spritzt., Der Boden,, der mit toten Leibern bedeckt ist., Verfault., Es stinkt und lockt zugleich., , Aus dem vereisten Unterholz verschneiter WГѓВ¤lder., , Wie wir kamen,, So verschwanden wir., Doch kommen wir immer wieder., , Aus dem vereisten Unterholz verschneiter WГѓВ¤lder., , ",3,2003,metal
AASKEREIA,Mit Raben und W  lfen,Des Waldes frostiger Hauch,"Ruhig, still und bedrohlich, Steigt er zwischen den WГѓВ¤ldern auf., Seinen Weg selbst sich bahnend,, von nichts gehalten, auf das Feld ins Tal hinab., , Nur des Mondes silbern Licht,, das zu mir durch die Tannen bricht,, bahnt meinen Weg., Trostlosigkeit umschlieГѓВџt meine Gedanken,, welche klar wie jungfrГѓВ¤uliches Wasser einer Quelle, Das aus dem Berge bricht., , FlГѓВјsternd erzГѓВ¤hlt das Waldes Wind von ihr,, der SchГѓВ¶nheit, an die ich mein Herz verlor., Schmerz, welcher niemals enden wird., Liebe, die mich jede Nacht vorwГѓВ¤rts treibt., Sie wiederzufinden in den ErzГѓВ¤hlungen, des Waldes frostigem Hauch., , Doch lag sie da, der Schnee blutgefГѓВ¤rbt, verschmiert., Ihre Venen geГѓВ¶ffnet., Hingabe., Die Klinge gefГѓВјhrt von jener Hand,, welche ihr die TrГѓВ¤nen absteifte jede Nacht zuvor., So ruft mich ihr Geist jede Nacht auf neu', zu ihr in den Wald., FlГѓВјsternd von ihrem Leid,, mit welchem ich sie beglГѓВјckte., , ",4,2003,metal
AASKEREIA,Mit Raben und W  lfen,Winternacht,"Aus dem Nebel ГѓВјberm Wald,, scheint er in voller Pracht., Das dГѓВјstere Antlitz seiner KГѓВ¤lte,, steht ruhig fГѓВјr Ruhm und Macht., Am Firmament kannst du ihn sehen., Die Strahlen tanzen durch den Nebel., Nie wird dies vorГѓВјbergehen., , Eine kalte Nacht., wo der Vollmond lacht., Der Wolf mit seinem Rudel zieht, und in das Dunkel der WГѓВ¤lder flieht., Ein schwarzer Dolch in weiГѓВџer Hand,, wo alles Leben durch einen Kreis verbannt., Ein kleines Feuer still nun brennt,, das Opfer zerfetzt zu Boden fГѓВ¤llt., , Ich hГѓВ¶r den Schrei in finstrer Nacht., Einst sah ich nur die weiГѓВџe Pracht., Der Schnee fГѓВ¤llt leise,, die letzte Fackel erlischt..., , ...So ziehe ich weiter., Voll Ruhm und Stolz, in das Dunkel der Nacht., , ",5,2003,metal
AASKEREIA,Mit Raben und W  lfen,Dunkle Romantik,"Der Mondschein, das Dunkel ringsumher., Das Singen meiner Kinder der Nacht, - wunderschГѓВ¶n -, Nun wird es Zeit, meine Gedanken sind frei., Kein schmerzendes Licht auf meiner Haut., Hunger nach Fleisch und Blut, treibt mich voran., Um zu essen das Fleisch,, um zu trinken das Blut des Lebens, tief in ihr - in mir., Reitend auf der Bestie Mensch., Dunkle Romantik in sakralem Raum, um zu saugen bei Kerzenlicht, das Blut aus jungfrГѓВ¤ulichem KГѓВ¶rper., Der Biss - der Genuss., Das Leersaugen ihres weiГѓВџen, kalten KГѓВ¶rpers, Die Hingabe zum erotischen Schmerz., Taufe mit Blut,, dass Lecken unserer Wunden., Um der Liebe Willen., Tot - und doch voll Leben? - Voll Liebe?, Blut, das ГѓВјber ihre Wangen , wie TrГѓВ¤nen flieГѓВџt., Blut, das ewiges Leben verbirgt - Nosferatu., Blut, das ГѓВјber ihren Schleier rinnt - der Schrei., Ein stilles Gebet?, Das Leben strГѓВ¶mt aus ihr, wie eine kleine Quelle in der Einsamkeit., Nun liegt sie da leblos - kalt - weiГѓВџ und wunderschГѓВ¶n., , ",6,2003,metal
AASKEREIA,Mit Raben und W  lfen,Aaskereia,"Der Verfall toter, stinkender Leiber., , Die Seelen gefallener Krieger holend,, jagen sie durch den dreizehnten Mond der raunen NГѓВ¤chte., , Wotan auf Sleipnir getragen,, dem Sturm voran durch die kalte Mittwinternacht., Das Totenheer voll stolzer Krieger,, jagend durch die Nacht., Des Schwertes Stahl hat sie erfasst,, eiskalt in finsterer Nacht., Gelobt sei Wotans wilde Jagd., Auf Midgard ruht die weiГѓВџe Pracht., , Oh, ehrenhafter Tot,, verblendet und gehasst von der, ""Barmherzigkeit"" der Kirche., , Thronend auf Hlidskjalf,, blickt er auf schГѓВ¤ndliches Pack Midgards,, welches gepriesen von der ""Barmherzigkeit"" der Kirche., Oh, verblendetes Volk!, , Doch wir jagen ГѓВјber BifrГѓВ¶st, in Asgard ein, und werden stolze Krieger sein..., , ...und treffen in Walhalla unsere VГѓВ¤ter., , ",7,2003,metal
